DPU,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,S_Tree,ROS,4,0.019924666328137115,1.0884960000017392e-10,0.0003741704999996481,0.4137344875585868,0.018161051765872578,0.002968889846519942,0.00033640021632333716,48.693803073303314,9.34640109259474,58.49570383222235
AMM,S_Tree,ROS,8,0.03750194092485286,9.636320000012732e-11,0.0003312484999998184,0.20743129074690564,0.018161051765875423,0.002968889846519907,0.0001610234770832485,25.61973317329408,8.110868436093233,33.99715705474491
AMM,S_Tree,ROS,16,0.07030830045381026,8.929120000010093e-11,0.0003069384999999148,0.1042820516369868,0.0181610517658746,0.0029688898465194636,8.11178786822847e-05,14.086362504898819,7.335868802195121,21.618339657265107
AMM,S_Tree,ROS,32,0.13774388229856613,8.70320000000925e-11,0.00029917249999994564,0.05220436844764427,0.01816105176587678,0.0029688898465194697,3.883067167764575e-05,8.15992834929793,7.1007293052793345,15.47207385019458
AMM,ST_Tree_Ac,RIS,1,0.0,1.1064320000018061e-10,0.0008943000000015863,0.001958310724782245,0.28846554944499037,0.0009069533395238511,0.00020503665371893404,186.80958773409085,20.087171867144193,207.1891897515087
AMM,ST_Tree_Ac,RIS,2,0.0028389367332880256,7.592320000005105e-11,0.0005793149999997314,0.0019583107247811123,0.1447180946207144,0.0009069533395238511,0.00010538101906609496,94.24155111837156,13.037265036123742,107.4299231460086
AMM,ST_Tree_Ac,RIS,4,0.004252177325508953,5.7212799999985236e-11,0.00041425449999948905,0.0019583107247808473,0.07235904731033617,0.0009069533395238511,5.3868695611480675e-05,47.708347845202695,9.346401092599121,57.134693549754786
AMM,ST_Tree_Ac,RIS,8,0.007667158121508807,5.133439999998704e-11,0.000361586499999698,0.001958310724781002,0.0366648435537805,0.0009069533395238511,2.89537923268819e-05,24.690931173990723,8.110868436092021,32.849387416165996
AMM,ST_Tree_Ac,RIS,16,0.014503332428740896,4.8715199999987847e-11,0.00033395449999980764,0.001958310724781283,0.01881787274749286,0.0009069533395238511,1.5675165497061024e-05,13.182426409597308,7.3358688021951,20.554831310747158
AMM,ST_Tree_Ac,RIS,32,0.028373679105494837,4.753919999998821e-11,0.0003237024999998483,0.001958310724781228,0.009418782036030623,0.0009069533395238511,8.581901776189696e-06,7.186390783596334,7.100729305268179,14.328110098519659
AMM,ST_Tree_Ac,RWS,1,0.0,2.254223999997284e-10,0.00015292750000007633,2.391600045620155,0.004560652045437605,0.011551108000138269,5.837714516888319e-05,186.34807636714453,20.087171867144193,208.84317134482504
AMM,ST_Tree_Ac,RWS,2,0.029596926410857927,1.4891040000006093e-10,0.00012026850000004497,1.1960252066416357,0.004560652045437928,0.011551108000138269,3.0258182868796197e-05,93.70459117521901,13.037265036124136,107.98374063127301
AMM,ST_Tree_Ac,RWS,4,0.037862436321564816,1.0884960000017392e-10,0.00010325700000002863,0.5980126893362916,0.004560652045437879,0.011551108000138269,1.5641441442091514e-05,47.20924578368434,9.34640109259474,57.207752660532805
AMM,ST_Tree_Ac,RWS,8,0.061926739962217696,9.636320000012732e-11,9.928600000002481e-05,0.2992315284995527,0.004560652045437958,0.011551108000138269,8.598598124578862e-06,24.135175883682408,8.110868436093233,32.62342223297747
AMM,ST_Tree_Ac,RWS,16,0.10657599134495564,8.929120000010093e-11,9.76085000000232e-05,0.14992023052374234,0.004560652045437803,0.011551108000138269,4.674255514967408e-06,12.601805215294162,7.335868802195121,20.210384282248363
AMM,ST_Tree_Ac,RWS,32,0.2032320544516496,8.70320000000925e-11,9.684400000002247e-05,0.07527381315056977,0.004560652045437988,0.011551108000138269,2.5966048431606226e-06,6.67537105969522,7.1007293052714715,14.070817433306363
AMM,ST_Tree_Ac,ROS,1,0.0,2.254223999997284e-10,0.0007748895000008831,1.6538095122356287,0.018161051765842536,0.002968889846521326,0.00045045803249951983,187.83263365644225,20.087171867144193,209.59597032519235
AMM,ST_Tree_Ac,ROS,2,0.0,1.4891040000006093e-10,0.0005118794999993343,0.8274688030866482,0.01816105176588131,0.0029688898465209694,0.00024119203816740304,95.1891484648507,13.037265036124136,109.07576531736096
AMM,ST_Tree_Ac,ROS,4,0.0,1.0884960000017392e-10,0.0003741704999996481,0.4137344875585868,0.018161051765872578,0.002968889846519942,0.00012688598952397215,48.693803073303314,9.34640109259474,58.475569651667406
AMM,ST_Tree_Ac,ROS,8,0.0,9.636320000012732e-11,0.0003312484999998184,0.20743129074690564,0.018161051765875423,0.002968889846519907,7.11319805981492e-05,25.61973317329408,8.110868436093233,33.959565222323576
AMM,ST_Tree_Ac,ROS,16,0.0,8.929120000010093e-11,0.0003069384999999148,0.1042820516369868,0.0181610517658746,0.0029688898465194636,4.19902253402681e-05,14.086362504898819,7.335868802195121,21.547992229157952
AMM,ST_Tree_Ac,ROS,32,0.0,8.70320000000925e-11,0.00029917249999994564,0.05220436844764427,0.01816105176587678,0.0029688898465194697,2.4753109165774444e-05,8.15992834929793,7.1007293052793345,15.334315890333503
AMM,STIFT,RIS,1,0.0,1.1064320000018061e-10,0.0008943000000015863,0.001958310724782245,0.28846554944499037,0.0009069533395238511,0.00016584769085193114,186.80958773409085,20.087171867144193,207.18915056254585
AMM,STIFT,RIS,2,0.0028389367332880256,7.592320000005105e-11,0.0005793149999997314,0.0019583107247811123,0.1447180946207144,0.0009069533395238511,8.523938698166294e-05,94.24155111837156,13.037265036123742,107.42990300437651
AMM,STIFT,RIS,4,0.004252177325508953,5.7212799999985236e-11,0.00041425449999948905,0.0019583107247808473,0.07235904731033617,0.0009069533395238511,4.3572691098593665e-05,47.708347845202695,9.346401092599121,57.134683253750275
AMM,STIFT,RIS,8,0.007667158121508807,5.133439999998704e-11,0.000361586499999698,0.001958310724781002,0.0366648435537805,0.0009069533395238511,2.3419810613022582e-05,24.690931173990723,8.110868436092021,32.84938188218428
AMM,STIFT,RIS,16,0.014503332428740896,4.8715199999987847e-11,0.00033395449999980764,0.001958310724781283,0.01881787274749286,0.0009069533395238511,1.267914762682676e-05,13.182426409597308,7.3358688021951,20.55482831472929
AMM,STIFT,RIS,32,0.028373679105494837,4.753919999998821e-11,0.0003237024999998483,0.001958310724781228,0.009418782036030623,0.0009069533395238511,6.941630029976271e-06,7.186390783596334,7.100729305268179,14.328108458247913
AMM,STIFT,RWS,1,0.0,2.254223999997284e-10,0.00015292750000007633,2.391600045620155,0.004560652045437605,0.011551108000138269,4.7219433936314036e-05,186.34807636714453,20.087171867144193,208.8431601871138
AMM,STIFT,RWS,2,0.029596926410857927,1.4891040000006093e-10,0.00012026850000004497,1.1960252066416357,0.004560652045437928,0.011551108000138269,2.447489103606759e-05,93.70459117521901,13.037265036124136,107.98373484798117
AMM,STIFT,RWS,4,0.037862436321564816,1.0884960000017392e-10,0.00010325700000002863,0.5980126893362916,0.004560652045437879,0.011551108000138269,1.2651869301018438e-05,47.20924578368434,9.34640109259474,57.20774967096066
AMM,STIFT,RWS,8,0.061926739962217696,9.636320000012732e-11,9.928600000002481e-05,0.2992315284995527,0.004560652045437958,0.011551108000138269,6.9551351802788e-06,24.135175883682408,8.110868436093233,32.623420589514524
AMM,STIFT,RWS,16,0.10657599134495564,8.929120000010093e-11,9.76085000000232e-05,0.14992023052374234,0.004560652045437803,0.011551108000138269,3.7808580541556162e-06,12.601805215294162,7.335868802195121,20.210383388850904
AMM,STIFT,RWS,32,0.2032320544516496,8.70320000000925e-11,9.684400000002247e-05,0.07527381315056977,0.004560652045437988,0.011551108000138269,2.1003118685504133e-06,6.67537105969522,7.1007293052714715,14.070816937013388
AMM,STIFT,ROS,1,0.0,2.254223999997284e-10,0.0007748895000008831,1.6538095122356287,0.018161051765842536,0.002968889846521326,0.0003643613137502458,187.83263365644225,20.087171867144193,209.5958842284736
AMM,STIFT,ROS,2,0.0,1.4891040000006093e-10,0.0005118794999993343,0.8274688030866482,0.01816105176588131,0.0029688898465209694,0.00019509264249278544,95.1891484648507,13.037265036124136,109.0757192179653
AMM,STIFT,ROS,4,0.0,1.0884960000017392e-10,0.0003741704999996481,0.4137344875585868,0.018161051765872578,0.002968889846519942,0.00010263408021136653,48.693803073303314,9.34640109259474,58.4755453997581
AMM,STIFT,ROS,8,0.0,9.636320000012732e-11,0.0003312484999998184,0.20743129074690564,0.018161051765875423,0.002968889846519907,5.7536418557247244e-05,25.61973317329408,8.110868436093233,33.95955162676154
AMM,STIFT,ROS,16,0.0,8.929120000010093e-11,0.0003069384999999148,0.1042820516369868,0.0181610517658746,0.0029688898465194636,3.396457064985673e-05,14.086362504898819,7.335868802195121,21.547984203503262
AMM,STIFT,ROS,32,0.0,8.70320000000925e-11,0.00029917249999994564,0.05220436844764427,0.01816105176587678,0.0029688898465194697,2.002201031910241e-05,8.15992834929793,7.1007293052793345,15.334311159234657
AMM,PCA,RIS,1,0.0,1.1064320000018061e-10,0.0008943000000015863,0.001958310724782245,0.28846554944499037,0.0009069533395238511,4.783462528513992e-19,186.80958773409085,0.0003302585011288894,187.1021431062119
AMM,PCA,RIS,2,0.0,7.592320000005105e-11,0.0005793149999997314,0.0019583107247811123,0.1447180946207144,0.0009069533395238511,2.391731264255889e-19,94.24155111837156,8.265993874386687e-05,94.38979645207124
AMM,PCA,RIS,4,0.0,5.7212799999985236e-11,0.00041425449999948905,0.0019583107247808473,0.07235904731033617,0.0009069533395238511,1.1958656321279465e-19,47.708347845202695,2.0712334957690393e-05,47.78400712346951
AMM,PCA,RIS,8,0.0,5.133439999998704e-11,0.000361586499999698,0.001958310724781002,0.0366648435537805,0.0009069533395238511,5.979328160639753e-20,24.690931173990723,5.201911062452617e-06,24.730828070071205
AMM,PCA,RIS,16,0.0,4.8715199999987847e-11,0.00033395449999980764,0.001958310724781283,0.01881787274749286,0.0009069533395238511,2.9896640803198964e-20,13.182426409597308,1.3125798653541767e-06,13.204444813537688
AMM,PCA,RIS,32,0.0,4.753919999998821e-11,0.0003237024999998483,0.001958310724781228,0.009418782036030623,0.0009069533395238511,1.4948320401599683e-20,7.186390783596334,3.361538194234408e-07,7.198998868398028
AMM,PCA,RWS,1,0.0,2.254223999997284e-10,0.00015292750000007633,2.391600045620155,0.004560652045437605,0.011551108000138269,1.32875036467194e-19,186.34807636714453,0.00014216591644418096,188.75608326645215
AMM,PCA,RWS,2,0.0,1.4891040000006093e-10,0.00012026850000004497,1.1960252066416357,0.004560652045437928,0.011551108000138269,6.643751823359721e-20,93.70459117521901,3.563666041297222e-05,94.91688404721555
AMM,PCA,RWS,4,0.0,1.0884960000017392e-10,0.00010325700000002863,0.5980126893362916,0.004560652045437879,0.011551108000138269,3.3218759116798804e-20,47.20924578368434,8.956542249531129e-06,47.82348244671731
AMM,PCA,RWS,8,0.0,9.636320000012732e-11,9.928600000002481e-05,0.2992315284995527,0.004560652045437958,0.011551108000138269,1.6609379558399603e-20,24.135175883682408,2.262930161660821e-06,24.45062072125406
AMM,PCA,RWS,16,0.0,8.929120000010093e-11,9.76085000000232e-05,0.14992023052374234,0.004560652045437803,0.011551108000138269,8.304689779200003e-21,12.601805215294162,5.776804274974036e-07,12.7679353921332
AMM,PCA,RWS,32,0.0,8.70320000000925e-11,9.684400000002247e-05,0.07527381315056977,0.004560652045437988,0.011551108000138269,4.1523448895999994e-21,6.67537105969522,1.5151273441574013e-07,6.766853628491132
AMM,PCA,ROS,1,0.0,2.2542239999950564e-11,0.0007748895000008831,1.6538095122356287,0.018161051765842536,0.002968889846521326,1.0051244093211896e-18,187.83263365644225,0.0014164434333739226,189.50976444324618
AMM,PCA,ROS,2,0.0,1.489104000001472e-11,0.0005118794999993343,0.8274688030866482,0.01816105176588131,0.0029688898465209694,5.025622046595183e-19,95.1891484648507,0.0003591833533973342,96.03861827241803
AMM,PCA,ROS,4,0.0,1.0884960000011286e-11,0.0003741704999996481,0.4137344875585868,0.018161051765872578,0.002968889846519942,2.51281102329589e-19,48.693803073303314,9.233715915493037e-05,49.129134010144334
AMM,PCA,ROS,8,0.0,9.636320000009148e-12,0.0003312484999998184,0.20743129074690564,0.018161051765875423,0.002968889846519907,1.2564055116479471e-19,25.61973317329408,2.4458896479279193e-05,25.848650113059495
AMM,PCA,ROS,16,0.0,8.929120000007937e-12,0.0003069384999999148,0.1042820516369868,0.0181610517658746,0.0029688898465194636,6.282027558239755e-20,14.086362504898819,1.71193521660334e-05,14.212098556009295
AMM,PCA,ROS,32,0.0,8.70320000000755e-12,0.00029917249999994564,0.05220436844764427,0.01816105176587678,0.0029688898465194697,3.141013779119897e-20,8.15992834929793,7.26023604420443e-06,8.233569092102718
